text,is_diff,relabel_intent,tag,older_intents,orlder_tag
tăng quạt hút mùi thứ 2 lên 10 phần trăm ở phòng bếp 4 lầu trệt 2,0,smart.home.increase.percentage,O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O B-roomroom I-roomroom I-roomroom B-floornumberfloornumber I-floornumberfloornumber I-floornumberfloornumber,smart.home.increase.percentage,O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O B-roomroom I-roomroom I-roomroom B-floornumberfloornumber I-floornumberfloornumber I-floornumberfloornumber
trợ lí ngốc nghếch tôi muốn tăng mức độ đèn compact 2,1,smart.home.increase.level,O O O O O O O O O B-devicedevice I-devicedevice I-devicedevice,smart.home.increase.percentage,O O O O O O O O O B-devicedevice I-devicedevice I-devicedevice
hãy tăng giúp ta cái đèn bàn thứ 2 ở tủ giữ đồ,1,smart.home.increase.level,O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom,smart.home.increase.percentage,O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom
thay đổi đèn tiết kiệm điện 2 nhé,1,smart.home.set.level,O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O,smart.home.increase.percentage,O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O
tăng thêm đèn treo tường thứ 4 phòng giặt ủi đến 94 phần trăm,0,smart.home.increase.percentage,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,smart.home.increase.percentage,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage
tăng lên quạt thông gió thứ 4 lên 73 phần trăm nhé,0,smart.home.increase.percentage,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O,smart.home.increase.percentage,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O
mình muốn tăng mức độ của đèn sợi đốt 1,1,smart.home.increase.level,O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice,smart.home.increase.percentage,O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice
em tăng giúp anh bóng ngủ thứ 4 nhé,1,smart.home.increase.level,O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O,smart.home.increase.percentage,O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O
mình cần tăng thiết bị đèn ốp trần lên 19 phần trăm với,0,smart.home.increase.percentage,O O O O O B-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O,smart.home.increase.percentage,O O O O O B-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O
tăng nút ấn 20 phần trăm tại phòng chung 2 4,0,smart.home.increase.percentage,O B-devicedevice I-devicedevice B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O B-roomroom I-roomroom I-roomroom B-floornumberfloornumber,smart.home.increase.percentage,O B-devicedevice I-devicedevice B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O B-roomroom I-roomroom I-roomroom B-floornumberfloornumber
tăng ánh sáng bóng đứng lên mức 95 phần trăm,0,smart.home.increase.percentage,B-commandcommand O O B-devicedevice I-devicedevice O O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,smart.home.increase.percentage,B-commandcommand O O B-devicedevice I-devicedevice O O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage
bạn có thể tăng giúp mình độ sáng màn cuốn lên được không,1,smart.home.increase.level,O O O O O O O O B-devicedevice I-devicedevice O O O,smart.home.increase.percentage,O O O O O O O O B-devicedevice I-devicedevice O O O
mình muốn tăng bóng trụ cổng 3,1,smart.home.increase.level,O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice,smart.home.increase.percentage,O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice
bật kịch bản 3 đi trợ lý,1,smart.home.device.onoff,O B-devicedevice I-devicedevice I-devicedevice O O O,smart.home.increase.percentage,O B-devicedevice I-devicedevice I-devicedevice O O O
trợ lí ngốc nghếch tôi muốn tăng mức độ đèn tuýp thứ 2,1,smart.home.increase.level,O O O O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice,smart.home.increase.percentage,O O O O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice
giúp mình tăng rèm ngang khách 4 lên 74 phần trăm,0,smart.home.increase.percentage,O O B-commandcommand B-devicedevice I-devicedevice B-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,smart.home.increase.percentage,O O B-commandcommand B-devicedevice I-devicedevice B-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage
trợ lý béo tăng downlight thứ 2 lên 4 phần trăm ở sân sau phòng 8,0,smart.home.increase.percentage,O O O O B-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O B-roomroom I-roomroom B-floornumberfloornumber I-floornumberfloornumber,smart.home.increase.percentage,O O O O B-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O B-roomroom I-roomroom B-floornumberfloornumber I-floornumberfloornumber
bóng tiết kiệm điện phòng tiếp đón tăng thêm lên 54 phần trăm,0,smart.home.increase.percentage,B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom B-commandcommand I-commandcommand O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,smart.home.increase.percentage,B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom B-commandcommand I-commandcommand O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage
tăng độ sáng ốp tường phòng dành cho nam 4 lên 89 phần trăm,0,smart.home.increase.percentage,B-commandcommand O O B-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,smart.home.increase.percentage,B-commandcommand O O B-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage
tăng rèm đôi thứ 4 4 phần trăm,0,smart.home.increase.percentage,O B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,smart.home.increase.percentage,O B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage
mình cần tăng thiết bị tvs thứ 4 lên 10 phần trăm với,0,smart.home.increase.percentage,O O O O O B-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O,smart.home.increase.percentage,O O O O O B-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O
hãy tăng thêm độ sáng phòng ngủ con lên 55 phần trăm,0,smart.home.increase.percentage,O B-commandcommand I-commandcommand O O B-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,smart.home.increase.percentage,O B-commandcommand I-commandcommand O O B-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage
giúp mình tăng đèn cổng thứ 2 lên 22 phần trăm nhé,0,smart.home.increase.percentage,O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O,smart.home.increase.percentage,O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O
giúp mình tăng đèn vách vườn sau 3 lên 76 phần trăm,0,smart.home.increase.percentage,O O B-commandcommand B-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,smart.home.increase.percentage,O O B-commandcommand B-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage
mình muốn tăng mức độ của tivi 3,1,smart.home.increase.level,O O O O O O B-devicedevice I-devicedevice,smart.home.increase.percentage,O O O O O O B-devicedevice I-devicedevice
tăng bóng sân 3 lên 19 phần trăm ở văn phòng 7,0,smart.home.increase.percentage,O B-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O B-roomroom I-roomroom B-floornumberfloornumber,smart.home.increase.percentage,O B-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O B-roomroom I-roomroom B-floornumberfloornumber
tăng lên đèn chùm 4 phòng dành cho nữ 5 thêm 22 phần trăm,0,smart.home.increase.percentage,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,smart.home.increase.percentage,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage
tăng thêm hết nút nhấn lên 79 phần trăm,0,smart.home.increase.percentage,B-commandcommand I-commandcommand B-allall B-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,smart.home.increase.percentage,B-commandcommand I-commandcommand B-allall B-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage
tăng đèn màu phòng vệ sinh 5 đến 66 phần trăm,0,smart.home.increase.percentage,B-commandcommand B-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,smart.home.increase.percentage,B-commandcommand B-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage
giúp mình tăng đèn ốp tường 1 lên 12 phần trăm nhé,0,smart.home.increase.percentage,O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O,smart.home.increase.percentage,O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O
mình muốn tăng mức độ của nút ấn 2,1,smart.home.increase.level,O O O O O O B-devicedevice I-devicedevice I-devicedevice,smart.home.increase.percentage,O O O O O O B-devicedevice I-devicedevice I-devicedevice
bạn tăng bóng led 1 ở phòng họp gia đình lên 9 phần trăm giúp mình nhé,0,smart.home.increase.percentage,O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O O,smart.home.increase.percentage,O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O O
em tăng giúp anh đèn treo tường 4 nhé,1,smart.home.increase.level,O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O,smart.home.increase.percentage,O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O
giúp mình tăng bóng hắt tường phòng trẻ con 3 lên 98 phần trăm,0,smart.home.increase.percentage,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,smart.home.increase.percentage,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage
mình muốn tăng quạt lên 21 phần trăm,0,smart.home.increase.percentage,O O O B-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,smart.home.increase.percentage,O O O B-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage
tăng đèn trần thứ 2 lên 22 phần trăm giúp mình,0,smart.home.increase.percentage,O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O,smart.home.increase.percentage,O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O
tăng độ sáng bóng vườn thêm 7 phần trăm,0,smart.home.increase.percentage,B-commandcommand O O B-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,smart.home.increase.percentage,B-commandcommand O O B-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage
tăng đến ánh sáng bóng rủ 1 lên mức 91 phần trăm,0,smart.home.increase.percentage,B-commandcommand I-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,smart.home.increase.percentage,B-commandcommand I-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage
